target_name,run,gen,X_L,X_F,X_B,X_C,f_L,f_F,f_B,f_C,mean_fitness,mean_p_F_given_L,mean_p_L_given_F,mean_p_L_given_B,CM
1B,2,210,0.45,0.22,0.24,0.09,0.003408,0.005334,0.485358,0.5059,0.01200220623196142,0.9517846358477613,0.01948384542404196,0.0015912805603088445,0.008742
1B,2,211,0.45,0.22,0.24,0.09,0.003316,0.004596,0.48571,0.506378,0.01200532726155143,0.9550576823582378,0.01922986528680941,0.00110190809831259,0.007912
1B,2,212,0.45,0.22,0.24,0.09,0.00326,0.004718,0.4857,0.506322,0.01200747549650528,0.9529419816101006,0.0197432024594206,0.0012171286405040851,0.007977999999999999
1B,2,213,0.45,0.22,0.24,0.09,0.003392,0.004764,0.485582,0.506262,0.012003757118387262,0.9529969912814595,0.02011678923654459,0.0011102890960185752,0.008156
1B,2,214,0.45,0.22,0.24,0.09,0.003424,0.005212,0.485406,0.505958,0.01200150480500675,0.9532758411905357,0.019650542081620755,0.001304562356504144,0.008636
1B,2,215,0.45,0.22,0.24,0.09,0.003156,0.004524,0.485806,0.506514,0.012011728912492931,0.9535041731342854,0.019240629692225862,0.0011657826576187192,0.00768
1B,2,216,0.45,0.22,0.24,0.09,0.003648,0.006014,0.484998,0.50534,0.011993247747178198,0.9539096015110899,0.017743403407304088,0.0017853365654524045,0.009662
1B,2,217,0.45,0.22,0.24,0.09,0.003654,0.00615,0.484926,0.50527,0.011993030425592348,0.9555380586350332,0.01719252464934202,0.0017575068707503627,0.009804
1B,2,218,0.45,0.22,0.24,0.09,0.00346,0.004766,0.485536,0.506238,0.012004348599917274,0.9559208580971911,0.015807546587175703,0.0013222188597667324,0.008226
1B,2,219,0.45,0.22,0.24,0.09,0.003316,0.004842,0.48558,0.506262,0.012005309562932557,0.9546667814065527,0.017807590605738135,0.0015010956835562342,0.008158
1B,2,220,0.45,0.22,0.24,0.09,0.003416,0.005678,0.485252,0.505654,0.012000934831260947,0.9537171347300959,0.019099955617183497,0.0014654945058637115,0.009094
1B,2,221,0.45,0.22,0.24,0.09,0.003454,0.00477,0.485556,0.50622,0.012002384382405296,0.9567323405075602,0.02007740925733541,0.0013070852724870203,0.008224
1B,2,222,0.45,0.22,0.24,0.09,0.003666,0.006074,0.48497,0.50529,0.011990525088179932,0.9620977572457589,0.021567571329902974,0.001891589637225251,0.00974
1B,2,223,0.45,0.22,0.24,0.09,0.003422,0.005,0.485474,0.506104,0.012004538529809834,0.9660631782529303,0.023076143301058515,0.0013913265641868093,0.008422
1B,2,224,0.45,0.22,0.24,0.09,0.003148,0.004098,0.485984,0.50677,0.012012690756309265,0.9672633386954339,0.02246625026503305,0.0009099058955105281,0.007246000000000001
1B,2,225,0.45,0.22,0.24,0.09,0.003234,0.004348,0.48583,0.506588,0.01201006802469595,0.9684898984387892,0.022156789619594986,0.0010498619203939553,0.007582
1B,2,226,0.45,0.22,0.24,0.09,0.00313,0.004516,0.485882,0.506472,0.012008787284384785,0.970632148109367,0.02163420571105226,0.0007311843490049362,0.007646
1B,2,227,0.45,0.22,0.24,0.09,0.003196,0.004418,0.485794,0.506592,0.012010772221861253,0.9693441833505558,0.0213646023653654,0.0013322034291439677,0.007614
1B,2,228,0.45,0.22,0.24,0.09,0.003408,0.004572,0.485664,0.506356,0.01200675653586191,0.9674381790155822,0.02181080946919309,0.001313447565321233,0.00798
1B,2,229,0.45,0.22,0.24,0.09,0.003326,0.004648,0.48567,0.506356,0.01200808337642149,0.9683607040236356,0.020378227030084232,0.001275991276285774,0.007974
1B,2,230,0.45,0.22,0.24,0.09,0.003168,0.004058,0.485968,0.506806,0.012012576215137006,0.9695589344458162,0.01891005101298773,0.0012331507294410925,0.007226
1B,2,231,0.45,0.22,0.24,0.09,0.003196,0.004174,0.485902,0.506728,0.01201618031628622,0.9706040766185174,0.018379383379195025,0.0011920414448346242,0.00737
1B,2,232,0.45,0.22,0.24,0.09,0.003264,0.00429,0.485824,0.506622,0.012007972920091934,0.970507690024068,0.018056930432551938,0.0012855570351463365,0.007554
1B,2,233,0.45,0.22,0.24,0.09,0.003208,0.004556,0.485754,0.506482,0.012008138135450661,0.9723064394181768,0.017197736025098,0.001216398682307797,0.007764
1B,2,234,0.45,0.22,0.24,0.09,0.003388,0.004278,0.48579,0.506544,0.012005707617182265,0.9740730271354855,0.01740527495363099,0.0013645221958949912,0.007665999999999999
1B,2,235,0.45,0.22,0.24,0.09,0.00337,0.004546,0.485674,0.50641,0.01200664020576771,0.9726231125279887,0.01888886027186567,0.0013835530970454013,0.007916
1B,2,236,0.45,0.22,0.24,0.09,0.00329,0.004538,0.485742,0.50643,0.01200773617422303,0.9719159270558329,0.01978160566760246,0.001298878534281745,0.007828
1B,2,237,0.45,0.22,0.24,0.09,0.003194,0.004124,0.485946,0.506736,0.012011842893601634,0.9714451242343689,0.021945103936687794,0.0009663419137835085,0.007318
1B,2,238,0.45,0.22,0.24,0.09,0.003378,0.004676,0.485642,0.506304,0.01200681288037739,0.9716473864015331,0.02180698228175698,0.0013569228182466172,0.008053999999999999
1B,2,239,0.45,0.22,0.24,0.09,0.003264,0.004314,0.485828,0.506594,0.012009805710609623,0.9700317210523899,0.021096940919171907,0.001153784391678065,0.007578
1B,2,240,0.45,0.22,0.24,0.09,0.003462,0.005046,0.485428,0.506064,0.012000815420892366,0.9722467340412193,0.019913715333410225,0.0015277322468296522,0.008508
1B,2,241,0.45,0.22,0.24,0.09,0.003306,0.004718,0.485614,0.506362,0.01200671303083663,0.9716741375901289,0.020185742443590976,0.001557892395015286,0.008024
1B,2,242,0.45,0.22,0.24,0.09,0.003384,0.005006,0.4855,0.50611,0.012002228870411214,0.9689264876034773,0.02083291431854829,0.0015469346464709762,0.00839
1B,2,243,0.45,0.22,0.24,0.09,0.003428,0.005212,0.48539,0.50597,0.012003161544871582,0.96897150015681,0.02115970582102142,0.001532287485513385,0.00864
1B,2,244,0.45,0.22,0.24,0.09,0.003328,0.004744,0.485622,0.506306,0.01200544634207791,0.9681541818916077,0.020810787876703565,0.0012348476999109437,0.008072
1B,2,245,0.45,0.22,0.24,0.09,0.00357,0.005362,0.485274,0.505794,0.01199573960111395,0.9658799656014524,0.022362294403093154,0.0017272106749011632,0.008931999999999999
1B,2,246,0.45,0.22,0.24,0.09,0.00339,0.004894,0.485572,0.506144,0.012003533253202135,0.9622979031333155,0.022197028046972853,0.0011468347539689047,0.008284
1B,2,247,0.45,0.22,0.24,0.09,0.00352,0.004778,0.48554,0.506162,0.012002578725672916,0.9649264842664124,0.02303745291659586,0.0013960843604975983,0.008298
1B,2,248,0.45,0.22,0.24,0.09,0.003612,0.005944,0.485022,0.505422,0.01199508386057779,0.9647405211405459,0.022604946409995424,0.0017226296665615402,0.009556
1B,2,249,0.45,0.22,0.24,0.09,0.003202,0.004778,0.485702,0.506318,0.012008439278073999,0.9604927286397106,0.02104523747344587,0.0010267114644050262,0.007980000000000001
1B,2,250,0.45,0.22,0.24,0.09,0.003156,0.004046,0.485982,0.506816,0.012013142994192792,0.96197590281973,0.021748755338728904,0.0010535758067996212,0.007202
1B,2,251,0.45,0.22,0.24,0.09,0.003158,0.00419,0.485916,0.506736,0.01201233575909695,0.960185227671094,0.021936277388059082,0.0010834461906356185,0.007348
1B,2,252,0.45,0.22,0.24,0.09,0.003276,0.004752,0.48567,0.506302,0.012006269806820211,0.9644678024012646,0.022735808647622417,0.0012784758410474203,0.008028
1B,2,253,0.45,0.22,0.24,0.09,0.003238,0.00489,0.485628,0.506244,0.012005936727969416,0.9620080963552894,0.022031591759666385,0.0013192500630982487,0.008128
1B,2,254,0.45,0.22,0.24,0.09,0.003492,0.005472,0.485282,0.505754,0.012001524677528314,0.959146594035223,0.023130378919670135,0.0013003980330714131,0.008964
1B,2,255,0.45,0.22,0.24,0.09,0.003412,0.005034,0.48547,0.506084,0.012002810730314754,0.9595647218471739,0.02230178560001896,0.0013979835865212207,0.008446
1B,2,256,0.45,0.22,0.24,0.09,0.003488,0.005356,0.485324,0.505832,0.012002082524727665,0.9560268838935574,0.021188359698250146,0.0013081989081202559,0.008844
1B,2,257,0.45,0.22,0.24,0.09,0.003234,0.004576,0.485748,0.506442,0.01200782533127109,0.9535880210153446,0.020014925605628824,0.0011351622226855281,0.00781
1B,2,258,0.45,0.22,0.24,0.09,0.00324,0.004538,0.485754,0.506468,0.012006883534921542,0.9541907244045236,0.019682674316048494,0.0013213095706521747,0.007778
1B,2,259,0.45,0.22,0.24,0.09,0.00344,0.00513,0.48545,0.50598,0.012002874498295157,0.9537074824593749,0.01886336751413674,0.0011752677892230628,0.00857
1B,2,260,0.45,0.22,0.24,0.09,0.003304,0.004486,0.485764,0.506446,0.012005817436324473,0.9590265214477054,0.019548158439708644,0.0011727945766890988,0.00779
1B,2,261,0.45,0.22,0.24,0.09,0.003338,0.005026,0.485538,0.506098,0.012005235670819878,0.9622078871175525,0.020485441544783364,0.0011257275434519902,0.008364
1B,2,262,0.45,0.22,0.24,0.09,0.00309,0.004354,0.485922,0.506634,0.01201258394734416,0.9628236023918457,0.021361120303906914,0.001060291036669915,0.007444
1B,2,263,0.45,0.22,0.24,0.09,0.003416,0.005224,0.485394,0.505966,0.012000013430362859,0.9672163244454526,0.023453933359988768,0.0015064102372280993,0.00864
1B,2,264,0.45,0.22,0.24,0.09,0.003378,0.004706,0.485602,0.506314,0.01200367057395738,0.9692211463853662,0.022743996612306572,0.0017033240778140776,0.008084000000000001
1B,2,265,0.45,0.22,0.24,0.09,0.003232,0.004646,0.485718,0.506404,0.012007905154968728,0.9678194921839874,0.022468735615043207,0.0011889863175770562,0.007878
1B,2,266,0.45,0.22,0.24,0.09,0.003474,0.005022,0.48547,0.506034,0.012000403245220033,0.9696119356170052,0.024121300776815454,0.0014793294195183518,0.008496
1B,2,267,0.45,0.22,0.24,0.09,0.003224,0.005026,0.48558,0.50617,0.012005100413093018,0.9734742539430552,0.02414411817082413,0.0012177930813121213,0.00825
1B,2,268,0.45,0.22,0.24,0.09,0.003446,0.005444,0.485304,0.505806,0.011998777056020878,0.9700920738280431,0.0246751714769551,0.0014707613630343705,0.00889
1B,2,269,0.45,0.22,0.24,0.09,0.00341,0.005084,0.48545,0.506056,0.012002866098845566,0.9711402919996903,0.02490595804254867,0.0014260448831636939,0.008494
1B,2,270,0.45,0.22,0.24,0.09,0.003354,0.004504,0.485702,0.50644,0.012007619777005825,0.9701567248768627,0.02362591686218298,0.0014507458689450021,0.007858
1B,2,271,0.45,0.22,0.24,0.09,0.003378,0.005178,0.485434,0.50601,0.012004099900930067,0.9729064267383309,0.021682948012933932,0.0015228988980211082,0.008556000000000001
1B,2,272,0.45,0.22,0.24,0.09,0.003774,0.005786,0.48502,0.50542,0.011993326676793564,0.9734803885332913,0.02327586718347235,0.0020640730385762976,0.00956
1B,2,273,0.45,0.22,0.24,0.09,0.003714,0.005764,0.485048,0.505474,0.011989898021076403,0.9719142417814973,0.025350957451369883,0.0017911493517747297,0.009478
1B,2,274,0.45,0.22,0.24,0.09,0.003274,0.004378,0.48579,0.506558,0.012008860313259335,0.9713564286243259,0.024128592794524093,0.0012225203359986021,0.007652
1B,2,275,0.45,0.22,0.24,0.09,0.003574,0.00541,0.485256,0.50576,0.01199905001587537,0.9690958781357649,0.0243333380983792,0.0018137685478350797,0.008983999999999999
1B,2,276,0.45,0.22,0.24,0.09,0.00351,0.005012,0.485446,0.506032,0.012000748194484974,0.9709059609369658,0.02282190972121297,0.0016036439196605396,0.008522
1B,2,277,0.45,0.22,0.24,0.09,0.003564,0.005716,0.485122,0.505598,0.011995507139104512,0.9658564200729982,0.022595203596561347,0.0017403395703593793,0.00928
1B,2,278,0.45,0.22,0.24,0.09,0.003648,0.00608,0.484962,0.50531,0.011991603413911511,0.9677406051457605,0.02237818962889977,0.0017249192312910396,0.009728
1B,2,279,0.45,0.22,0.24,0.09,0.003476,0.005508,0.485248,0.505768,0.011999785306641647,0.9680995536680999,0.022927595772178462,0.0015060013966965715,0.008983999999999999
1B,2,280,0.45,0.22,0.24,0.09,0.003394,0.004698,0.485618,0.50629,0.01200564813618266,0.9683406493495136,0.022923605031712577,0.0012900325953201712,0.008092
1B,2,281,0.45,0.22,0.24,0.09,0.00342,0.005186,0.485426,0.505968,0.012002838948678658,0.9661978542681862,0.023925382966173744,0.0012585456763555753,0.008605999999999999
1B,2,282,0.45,0.22,0.24,0.09,0.003254,0.004898,0.485634,0.506214,0.012005956754885706,0.961211855658181,0.022424955750570734,0.0011772438366547617,0.008152
1B,2,283,0.45,0.22,0.24,0.09,0.003424,0.00503,0.485476,0.50607,0.012003044152337184,0.9587373078921128,0.02051411554815205,0.0013391824217716918,0.008454
1B,2,284,0.45,0.22,0.24,0.09,0.00323,0.004336,0.485832,0.506602,0.012008376474859488,0.9579669701791663,0.020942926879464693,0.0011751383511525919,0.007566
1B,2,285,0.45,0.22,0.24,0.09,0.00331,0.005078,0.485512,0.5061,0.012004159103076143,0.9560584811817657,0.0212691567700138,0.0011873795001197934,0.008388
1B,2,286,0.45,0.22,0.24,0.09,0.003386,0.0053,0.485392,0.505922,0.012002160590113524,0.9591576786315309,0.021523951817960178,0.0013910851632128716,0.008686
1B,2,287,0.45,0.22,0.24,0.09,0.003382,0.005128,0.48545,0.50604,0.01200318223270941,0.9593651372098816,0.022311526838441467,0.0013262090315529645,0.00851
1B,2,288,0.45,0.22,0.24,0.09,0.003474,0.005156,0.485388,0.505982,0.012001802315320435,0.9600143027801862,0.02328607107100202,0.0016306989688432171,0.00863
1B,2,289,0.45,0.22,0.24,0.09,0.003294,0.004418,0.485788,0.5065,0.012006624812655992,0.9634678213562332,0.02227910590565566,0.0010715919311919807,0.007712
1B,2,290,0.45,0.22,0.24,0.09,0.00327,0.004398,0.48579,0.506542,0.012008836815956754,0.9666231720827959,0.021213719114163924,0.0012645850332566122,0.0076679999999999995
1B,2,291,0.45,0.22,0.24,0.09,0.0033,0.005022,0.48552,0.506158,0.012004094475420887,0.9672608528634684,0.022094096651823415,0.0013929682553499728,0.008322
1B,2,292,0.45,0.22,0.24,0.09,0.003428,0.005376,0.485332,0.505864,0.011999649896662499,0.9687232381221131,0.02297214487472835,0.0015451698641197745,0.008804
1B,2,293,0.45,0.22,0.24,0.09,0.00327,0.00423,0.48584,0.50666,0.0120118482140549,0.9711531038435918,0.02178937773602878,0.0012819531058482175,0.0075
1B,2,294,0.45,0.22,0.24,0.09,0.003318,0.004668,0.485668,0.506346,0.012006983835842878,0.9705713840536453,0.02332751708080302,0.0011863583355732881,0.007986
1B,2,295,0.45,0.22,0.24,0.09,0.003536,0.005262,0.485328,0.505874,0.011998008776732842,0.9690590246701202,0.0241318772393168,0.0015262347648876782,0.008798
1B,2,296,0.45,0.22,0.24,0.09,0.003604,0.005116,0.485328,0.505952,0.011998621655130515,0.9701778048431979,0.024331102202102727,0.0018372373400212924,0.00872
1B,2,297,0.45,0.22,0.24,0.09,0.003634,0.005692,0.4851,0.505574,0.011995625009371211,0.9718698951608279,0.02362211789580792,0.0016924997625440228,0.009326000000000001
1B,2,298,0.45,0.22,0.24,0.09,0.0034,0.004592,0.485646,0.506362,0.012005264687960185,0.9730664801617959,0.022754157235164763,0.0014980189694841339,0.007991999999999999
1B,2,299,0.45,0.22,0.24,0.09,0.003402,0.005052,0.485458,0.506088,0.01200441858871887,0.9735204543037216,0.022898950259780136,0.001505878697970729,0.008454
