target_name,run,gen,X_L,X_F,X_B,X_C,f_L,f_F,f_B,f_C,mean_fitness,mean_p_F_given_L,mean_p_L_given_F,mean_p_L_given_B,CM
2A,2,209,0.38,0.15,0.11,0.36,0.107164,0.631342,0.174372,0.087122,0.010646056158822137,0.9931188239308925,0.00217250120632942,0.6293481400922114,0.738506
2A,2,210,0.38,0.15,0.11,0.36,0.106212,0.628594,0.176388,0.088806,0.010642281645098922,0.9936182604486303,0.0021353382509540016,0.6242703351723236,0.734806
2A,2,211,0.38,0.15,0.11,0.36,0.107792,0.630212,0.174626,0.08737,0.010635338958667554,0.9935962424610516,0.002198281353853809,0.6293661179528879,0.738004
2A,2,212,0.38,0.15,0.11,0.36,0.105756,0.627096,0.177452,0.089696,0.010639993323781415,0.9939950026637209,0.0025754839592484627,0.6143573652944095,0.732852
2A,2,213,0.38,0.15,0.11,0.36,0.1081,0.624026,0.177566,0.090308,0.010605022266009397,0.992664046152025,0.0019640561945703967,0.6252749600734765,0.7321259999999999
2A,2,214,0.38,0.15,0.11,0.36,0.10731,0.63071,0.174612,0.087368,0.010639988840115485,0.9931738589393246,0.001819824955616975,0.6282839458671132,0.73802
2A,2,215,0.38,0.15,0.11,0.36,0.107248,0.630808,0.174634,0.08731,0.010643347524491815,0.9935557795443087,0.0017115969864549543,0.6276546908362629,0.738056
2A,2,216,0.38,0.15,0.11,0.36,0.107866,0.631842,0.173666,0.086626,0.01064088964639725,0.993101940849768,0.0013921885408329903,0.6304096798671673,0.739708
2A,2,217,0.38,0.15,0.11,0.36,0.107924,0.631704,0.173666,0.086706,0.010636963635782919,0.9927262126882,0.0016323366299111667,0.6332069046644744,0.7396280000000001
2A,2,218,0.38,0.15,0.11,0.36,0.106762,0.631722,0.174508,0.087008,0.0106533493374434,0.9931451269260867,0.0017447282621916465,0.6261041133784273,0.738484
2A,2,219,0.38,0.15,0.11,0.36,0.10673,0.63329,0.173658,0.086322,0.010659191511003972,0.99382565017351,0.0013487218662792688,0.6265754848515358,0.74002
2A,2,220,0.38,0.15,0.11,0.36,0.107144,0.634348,0.172802,0.085706,0.010659507274450962,0.9933226974384586,0.001668996999403785,0.6300710496315053,0.741492
2A,2,221,0.38,0.15,0.11,0.36,0.107994,0.631106,0.173966,0.086934,0.010636602082103526,0.9937101308276204,0.001551719691658008,0.6286226832586792,0.7391
2A,2,222,0.38,0.15,0.11,0.36,0.106866,0.63483,0.172746,0.085558,0.01066382631817166,0.9937030372085016,0.0014601302895022696,0.6268903846415169,0.741696
2A,2,223,0.38,0.15,0.11,0.36,0.106148,0.632152,0.174624,0.087076,0.010659384055927455,0.9932103618410694,0.0013590672727911003,0.6216900440156646,0.7383000000000001
2A,2,224,0.38,0.15,0.11,0.36,0.106968,0.632254,0.173994,0.086784,0.010652131420471996,0.9932043561938408,0.001347594462097839,0.6268655553825722,0.7392219999999999
2A,2,225,0.38,0.15,0.11,0.36,0.10794,0.632802,0.173096,0.086162,0.010642735622569902,0.9938845870584878,0.0016626406272719633,0.6315210033723724,0.740742
2A,2,226,0.38,0.15,0.11,0.36,0.107634,0.63357,0.172848,0.085948,0.01064980601566168,0.9932120944125198,0.0023461301893057565,0.6287440218671273,0.741204
2A,2,227,0.38,0.15,0.11,0.36,0.105962,0.629302,0.176284,0.088452,0.010649980977207684,0.9936997499628278,0.0020954097082018365,0.6137313165206306,0.735264
2A,2,228,0.38,0.15,0.11,0.36,0.10555,0.634296,0.173926,0.086228,0.010676138388465865,0.9934998088910549,0.0018883120854873588,0.618740178364795,0.739846
2A,2,229,0.38,0.15,0.11,0.36,0.10555,0.632484,0.174792,0.087174,0.010666570593242742,0.9930095156554508,0.0018591428170365396,0.6122962071236636,0.7380340000000001
2A,2,230,0.38,0.15,0.11,0.36,0.10539,0.629964,0.176266,0.08838,0.010658603598249468,0.9935614487885832,0.00210228566728781,0.6054331629185924,0.735354
2A,2,231,0.38,0.15,0.11,0.36,0.10406,0.631884,0.176044,0.088012,0.010680593992841686,0.9933088432345314,0.0017298500515506594,0.6024277713373389,0.735944
2A,2,232,0.38,0.15,0.11,0.36,0.105816,0.63025,0.175796,0.088138,0.010654719363372084,0.9925397580306388,0.0016343736920940582,0.609096036626655,0.736066
2A,2,233,0.38,0.15,0.11,0.36,0.105146,0.630868,0.175884,0.088102,0.010664101959361518,0.9938143874452396,0.0017509278061654727,0.6052447901195034,0.736014
2A,2,234,0.38,0.15,0.11,0.36,0.106262,0.630406,0.1754,0.087932,0.01065078867081793,0.9939928155798575,0.001682777151543188,0.6112669272815002,0.736668
2A,2,235,0.38,0.15,0.11,0.36,0.106106,0.63334,0.174006,0.086548,0.010664054867924799,0.9944021041487138,0.001923843062557214,0.6140877546936622,0.739446
2A,2,236,0.38,0.15,0.11,0.36,0.106236,0.62957,0.175844,0.08835,0.010646521717855852,0.994522300473683,0.00182874316985526,0.609885966941584,0.735806
2A,2,237,0.38,0.15,0.11,0.36,0.106868,0.62925,0.175618,0.088264,0.010639849142130202,0.9938828350188911,0.001927223243296623,0.6122965074026608,0.7361179999999999
2A,2,238,0.38,0.15,0.11,0.36,0.107474,0.632124,0.173818,0.086584,0.010646225814693584,0.9938267067085751,0.0018313466764705373,0.6218284898220786,0.739598
2A,2,239,0.38,0.15,0.11,0.36,0.107052,0.6353,0.17224,0.085408,0.01066203953613159,0.993838623255492,0.0017900357071457976,0.6239986950114591,0.742352
2A,2,240,0.38,0.15,0.11,0.36,0.107062,0.630864,0.174682,0.087392,0.010645150717259078,0.9945771041442719,0.0017152998863646735,0.6166412937278267,0.737926
2A,2,241,0.38,0.15,0.11,0.36,0.107476,0.628788,0.17547,0.088266,0.010629602675450048,0.9942756000740787,0.001604483762054017,0.6175424513243534,0.736264
2A,2,242,0.38,0.15,0.11,0.36,0.10594,0.635162,0.173096,0.085802,0.010674619872963202,0.9941803698751986,0.0018550201522734412,0.6134007859003894,0.741102
2A,2,243,0.38,0.15,0.11,0.36,0.104744,0.637776,0.17263,0.08485,0.010699830724058848,0.9946200424834823,0.0019945291344335443,0.6116202270147713,0.7425200000000001
2A,2,244,0.38,0.15,0.11,0.36,0.10637,0.635768,0.172524,0.085338,0.010674672084283778,0.9951574315654365,0.0020531389733910712,0.6180467970577199,0.742138
2A,2,245,0.38,0.15,0.11,0.36,0.106798,0.634026,0.173164,0.086012,0.01066052996925575,0.9941765652510846,0.0019554555249610525,0.6209005699305935,0.7408239999999999
2A,2,246,0.38,0.15,0.11,0.36,0.106466,0.638666,0.171004,0.083864,0.01068606747168692,0.9940111278643133,0.0021376834043050456,0.6260933321932087,0.7451319999999999
2A,2,247,0.38,0.15,0.11,0.36,0.106978,0.634008,0.173148,0.085866,0.010660396352656776,0.9940426001913104,0.00209257023402287,0.6217698582569997,0.740986
2A,2,248,0.38,0.15,0.11,0.36,0.106516,0.63805,0.171124,0.08431,0.010679545890158078,0.9936915813378387,0.0017826643238730865,0.6242344286165895,0.7445660000000001
2A,2,249,0.38,0.15,0.11,0.36,0.10796,0.630108,0.174412,0.08752,0.010630263580993586,0.9936090989590747,0.0016103444465757754,0.6231663997133887,0.738068
2A,2,250,0.38,0.15,0.11,0.36,0.108018,0.6348,0.172006,0.085176,0.010653103253049053,0.9944866925574508,0.0014432855859499445,0.630149691896165,0.742818
2A,2,251,0.38,0.15,0.11,0.36,0.105718,0.63909,0.171204,0.083988,0.010693367276893255,0.9944543721072971,0.0017734858509078938,0.6206835506458486,0.744808
2A,2,252,0.38,0.15,0.11,0.36,0.10506,0.637324,0.172568,0.085048,0.010693961268366033,0.9945086960820126,0.0018243371030303285,0.6100205885491268,0.742384
2A,2,253,0.38,0.15,0.11,0.36,0.104926,0.631458,0.175642,0.087974,0.010666693508230162,0.994236493825069,0.0017030396549752573,0.6024529709919677,0.7363839999999999
2A,2,254,0.38,0.15,0.11,0.36,0.10376,0.635754,0.174196,0.08629,0.01070073530298001,0.9947002923969808,0.0014341743828033447,0.600628724163555,0.739514
2A,2,255,0.38,0.15,0.11,0.36,0.104276,0.630368,0.17668,0.088676,0.010668465152496007,0.9943509397515221,0.0015641220608881349,0.5949827282863587,0.7346440000000001
2A,2,256,0.38,0.15,0.11,0.36,0.103932,0.63385,0.175026,0.087192,0.010688894990829775,0.9941808930038669,0.0016021457818930394,0.5953287372349036,0.737782
2A,2,257,0.38,0.15,0.11,0.36,0.104414,0.630012,0.176764,0.08881,0.010666392698211485,0.9944532434410853,0.001279226925292892,0.594204174355706,0.734426
2A,2,258,0.38,0.15,0.11,0.36,0.102292,0.63676,0.174592,0.086356,0.010718855883766107,0.9941550475923439,0.00165749766404698,0.5896986291928564,0.739052
2A,2,259,0.38,0.15,0.11,0.36,0.103066,0.636432,0.174288,0.086214,0.01070937588673392,0.9940722212070441,0.001619551480308996,0.5936455315691797,0.739498
2A,2,260,0.38,0.15,0.11,0.36,0.10428,0.633126,0.17522,0.087374,0.01068314169588088,0.9935847575559553,0.0017995842273068631,0.5977355013816235,0.737406
2A,2,261,0.38,0.15,0.11,0.36,0.104316,0.6336,0.174952,0.087132,0.010685022358885935,0.9950941100842802,0.0013924693733357873,0.5990006368768471,0.737916
2A,2,262,0.38,0.15,0.11,0.36,0.104106,0.636724,0.173422,0.085748,0.010700977018656811,0.9953643460268791,0.0016898693173603202,0.5991956208973539,0.74083
2A,2,263,0.38,0.15,0.11,0.36,0.103584,0.636476,0.174004,0.085936,0.010705704121021724,0.9944399929904258,0.0016434548402808158,0.5931457469136892,0.74006
2A,2,264,0.38,0.15,0.11,0.36,0.103068,0.637302,0.17379,0.08584,0.010713050598983323,0.9945932596857296,0.001616505424288071,0.5962491684106102,0.7403700000000001
2A,2,265,0.38,0.15,0.11,0.36,0.10485,0.634322,0.17422,0.086608,0.01068285439666612,0.9940314991230529,0.0014981444968098512,0.5997450140786301,0.739172
2A,2,266,0.38,0.15,0.11,0.36,0.103802,0.63875,0.17258,0.084868,0.01071305066772672,0.9947372108657219,0.0019744316154539443,0.5988247947616203,0.7425520000000001
2A,2,267,0.38,0.15,0.11,0.36,0.105426,0.633428,0.174336,0.08681,0.010672057465170763,0.9944890773810274,0.0023601077196945815,0.6049351841204303,0.738854
2A,2,268,0.38,0.15,0.11,0.36,0.104432,0.633592,0.17486,0.087116,0.01068273166900428,0.9939372586954662,0.0018704421439593225,0.6008060786146603,0.738024
2A,2,269,0.38,0.15,0.11,0.36,0.106046,0.634322,0.173422,0.08621,0.010669726483424962,0.9937584035027465,0.001419843686661626,0.6123412877840884,0.740368
2A,2,270,0.38,0.15,0.11,0.36,0.104802,0.63902,0.171866,0.084312,0.01070546571544694,0.9945321563276237,0.0019445100178655612,0.6085968892950628,0.743822
2A,2,271,0.38,0.15,0.11,0.36,0.107636,0.632328,0.173512,0.086524,0.010644735329513195,0.9948893626392603,0.0017332467149754201,0.6208455203493454,0.739964
2A,2,272,0.38,0.15,0.11,0.36,0.106588,0.638764,0.170758,0.08389,0.010683490880426505,0.9938687038939455,0.0014507030907053734,0.6234442434715871,0.745352
2A,2,273,0.38,0.15,0.11,0.36,0.10649,0.631204,0.174722,0.087584,0.010649312839727898,0.9939730398787856,0.0016043443087784773,0.6090464361512561,0.737694
2A,2,274,0.38,0.15,0.11,0.36,0.10503,0.63446,0.174054,0.086456,0.010682635055516698,0.9945357363043595,0.001518322379776273,0.607413883168698,0.73949
2A,2,275,0.38,0.15,0.11,0.36,0.106318,0.632978,0.173854,0.08685,0.010658285110821425,0.9948437126284082,0.0013125047375642984,0.6135613817171234,0.7392960000000001
2A,2,276,0.38,0.15,0.11,0.36,0.105222,0.633158,0.17467,0.08695,0.010673027341620343,0.9946825616554961,0.0016735903466438763,0.6058381332692582,0.73838
2A,2,277,0.38,0.15,0.11,0.36,0.10633,0.637608,0.171542,0.08452,0.01067940508130852,0.9949295804545929,0.0018589137455226547,0.6203263453871928,0.743938
2A,2,278,0.38,0.15,0.11,0.36,0.106354,0.636782,0.171914,0.08495,0.010677003403294038,0.9950741837331898,0.0016546898279751119,0.6167704560594497,0.743136
2A,2,279,0.38,0.15,0.11,0.36,0.10726,0.634546,0.172514,0.08568,0.010656790527145708,0.9942927524843741,0.002150521816409422,0.6166098754920063,0.7418060000000001
2A,2,280,0.38,0.15,0.11,0.36,0.106266,0.641572,0.169574,0.082588,0.010698589707220912,0.9938844107782383,0.001931247688035327,0.6204443585130113,0.747838
2A,2,281,0.38,0.15,0.11,0.36,0.106188,0.633632,0.173712,0.086468,0.01066485848487277,0.9945659586316761,0.001720342326188884,0.6140140461209908,0.7398199999999999
2A,2,282,0.38,0.15,0.11,0.36,0.104994,0.637776,0.172428,0.084802,0.010696618238457708,0.9944004486987849,0.0018095007181224124,0.6100995567426114,0.74277
2A,2,283,0.38,0.15,0.11,0.36,0.105316,0.633242,0.174542,0.0869,0.010672971370536842,0.9940142420325638,0.0015518559155193808,0.6061016393071817,0.7385579999999999
2A,2,284,0.38,0.15,0.11,0.36,0.104774,0.636638,0.173116,0.085472,0.010693924258762517,0.993437353139258,0.0019260075728870086,0.607377414715319,0.7414120000000001
2A,2,285,0.38,0.15,0.11,0.36,0.104328,0.639682,0.171802,0.084188,0.010712881353151142,0.9934817699066896,0.0018368362069857054,0.6082361710966665,0.74401
2A,2,286,0.38,0.15,0.11,0.36,0.10396,0.638414,0.172668,0.084958,0.010709317408054555,0.9933965595733348,0.001870413312144624,0.5997090446697125,0.7423740000000001
2A,2,287,0.38,0.15,0.11,0.36,0.102548,0.637558,0.174048,0.085846,0.010720087046677772,0.9929758439714426,0.002050528699853441,0.5876799130934651,0.7401059999999999
2A,2,288,0.38,0.15,0.11,0.36,0.103,0.632546,0.176324,0.08813,0.010693156393477798,0.9933709618468896,0.0020655634960794417,0.5877215508885384,0.735546
2A,2,289,0.38,0.15,0.11,0.36,0.104434,0.63166,0.17589,0.088016,0.010674533025595834,0.9927581047845835,0.0017963188721403592,0.5927239682103832,0.736094
2A,2,290,0.38,0.15,0.11,0.36,0.10276,0.636216,0.174544,0.08648,0.010711005650109937,0.9924777737152221,0.0017573015800177979,0.5876437046852144,0.738976
2A,2,291,0.38,0.15,0.11,0.36,0.105022,0.63411,0.174168,0.0867,0.010678025776971552,0.9929311143763938,0.0017535050788546596,0.6044371273009078,0.7391319999999999
2A,2,292,0.38,0.15,0.11,0.36,0.105392,0.637684,0.172088,0.084836,0.01069166231909665,0.9927552097900268,0.001930225523316728,0.6099030063592656,0.7430760000000001
2A,2,293,0.38,0.15,0.11,0.36,0.105678,0.635098,0.173256,0.085968,0.01067666212955017,0.9927678474687875,0.0017606526944360802,0.610830479879889,0.7407760000000001
2A,2,294,0.38,0.15,0.11,0.36,0.106036,0.634612,0.173328,0.086024,0.010671659404616382,0.9921680758409628,0.0015570961325036884,0.6091727382871106,0.740648
2A,2,295,0.38,0.15,0.11,0.36,0.105396,0.64179,0.17005,0.082764,0.010712038559565755,0.9927287647698745,0.0017011070157756357,0.6182955862657383,0.747186
2A,2,296,0.38,0.15,0.11,0.36,0.105756,0.63445,0.173592,0.086202,0.010674115170985342,0.9919702170141925,0.0017046584708764266,0.6066645440847735,0.7402059999999999
2A,2,297,0.38,0.15,0.11,0.36,0.105012,0.632998,0.174742,0.087248,0.010672497866320036,0.992364610452621,0.001837171384433745,0.6000979351392159,0.7380099999999999
2A,2,298,0.38,0.15,0.11,0.36,0.105304,0.630682,0.175728,0.088286,0.010657949602672639,0.9914194817565389,0.0014866293094845115,0.5976089342150346,0.7359859999999999
2A,2,299,0.38,0.15,0.11,0.36,0.103008,0.6367,0.174278,0.086014,0.010711893607558007,0.9920758355656971,0.001838218678526418,0.590722587053865,0.739708
